name,rating,review_count,price_level,primary_type,business_status,lat,lon,neighborhood,search_type
Jon & Vinny's Brentwood,4.2,734.0,,italian_restaurant,OPERATIONAL,34.0521607,-118.47140170000002,Brentwood,restaurant
Milo & Olive,4.4,1630.0,2.0,italian_restaurant,OPERATIONAL,34.0375511,-118.4760646,Brentwood,restaurant
Telefèric Barcelona Los Angeles,4.4,465.0,2.0,spanish_restaurant,OPERATIONAL,34.052285,-118.4712044,Brentwood,restaurant
Q's Billiard Club & Restaurant,4.2,823.0,2.0,sports_complex,OPERATIONAL,34.0476814,-118.4634866,Brentwood,restaurant
Jincook Santa Monica,4.5,194.0,2.0,korean_restaurant,OPERATIONAL,34.0394301,-118.4736481,Brentwood,restaurant
Farmshop,4.5,640.0,2.0,food_store,OPERATIONAL,34.0474434,-118.490448,Brentwood,restaurant
Thunderbird Bar,4.4,268.0,2.0,bar,OPERATIONAL,34.0433896,-118.46887290000001,Brentwood,restaurant
Ospi Brentwood,4.1,189.0,2.0,italian_restaurant,OPERATIONAL,34.0540707,-118.4649769,Brentwood,restaurant
Doner Corner,4.4,695.0,2.0,mediterranean_restaurant,OPERATIONAL,34.04611,-118.4646459,Brentwood,restaurant
Habit Burger & Grill,4.5,675.0,1.0,hamburger_restaurant,OPERATIONAL,34.0393111,-118.4737127,Brentwood,restaurant
Alfred Coffee,4.1,464.0,2.0,coffee_shop,OPERATIONAL,34.0523685,-118.4706341,Brentwood,cafe
JOE & THE JUICE,3.5,181.0,2.0,juice_shop,OPERATIONAL,34.05238,-118.47058849999998,Brentwood,cafe
Blu Jam Cafe,4.2,1068.0,2.0,breakfast_restaurant,OPERATIONAL,34.0419146,-118.46980200000002,Brentwood,cafe
Paderia Bakehouse,4.4,193.0,2.0,bakery,OPERATIONAL,34.039379499999995,-118.47253860000001,Brentwood,cafe
Literati Cafe,4.3,877.0,2.0,cafe,OPERATIONAL,34.0444393,-118.467422,Brentwood,cafe
Caffe Luxxe,4.5,134.0,,coffee_shop,OPERATIONAL,34.0472739,-118.490435,Brentwood,cafe
Amandine Patisserie Cafe,4.2,351.0,2.0,cafe,OPERATIONAL,34.0432521,-118.4689512,Brentwood,cafe
A Votre Santé,4.4,325.0,2.0,restaurant,OPERATIONAL,34.048494,-118.49043440000001,Brentwood,cafe
7-Eleven,3.9,31.0,1.0,convenience_store,OPERATIONAL,34.0399062,-118.46520939999999,Brentwood,cafe
Bluestone Lane Brentwood Coffee Shop,4.5,97.0,2.0,coffee_shop,OPERATIONAL,34.050765399999996,-118.4597294,Brentwood,cafe
The Landmark Cafe,4.6,209.0,2.0,coffee_shop,OPERATIONAL,34.047494199999996,-118.4613915,Brentwood,cafe
Vienna Pastry,4.6,144.0,1.0,pastry_shop,OPERATIONAL,34.044005,-118.46817999999999,Brentwood,cafe
Ralphs Fresh Fare,4.2,820.0,2.0,grocery_store,OPERATIONAL,34.04497,-118.4670728,Brentwood,bakery
Pop’s Bagels,4.5,356.0,2.0,bagel_shop,CLOSED_TEMPORARILY,34.0523071,-118.4711031,Brentwood,bakery
Canter's Deli,3.8,107.0,2.0,deli,OPERATIONAL,34.0406838,-118.46403949999998,Brentwood,bakery
Gone Bananas Bread,4.2,15.0,,bakery,OPERATIONAL,34.0484248,-118.49036960000001,Brentwood,bakery
Loverra Cafe & Patisserie & Restaurant,4.8,122.0,,turkish_restaurant,OPERATIONAL,34.0429877,-118.468284,Brentwood,bakery
Custom cakes by negar,5.0,17.0,,cake_shop,OPERATIONAL,34.0491972,-118.4653333,Brentwood,bakery
Ting’s Sweet Confections 暖禾糕点,3.0,2.0,,bakery,OPERATIONAL,34.052020399999996,-118.4644475,Brentwood,bakery
Pantry by Baker,5.0,1.0,,bakery,OPERATIONAL,34.051240199999995,-118.4664595,Brentwood,bakery
PopUp Bagels,4.3,58.0,,bagel_shop,OPERATIONAL,34.0532825,-118.46599110000001,Brentwood,bakery
Starbucks,5.0,1.0,,bakery,OPERATIONAL,34.0537585,-118.4660231,Brentwood,bakery
MiniLuxe Brentwood,4.6,249.0,,nail_salon,OPERATIONAL,34.0526712,-118.47148809999999,Brentwood,bar
Offshore Lounge,5.0,3.0,,cocktail_bar,OPERATIONAL,34.0395164,-118.4660995,Brentwood,bar
CONSCIOUS COCKTAILS,5.0,2.0,,bar,OPERATIONAL,34.0481295,-118.4910944,Brentwood,bar
Mendocino Farms,4.5,407.0,2.0,sandwich_shop,OPERATIONAL,34.0531406,-118.46973570000002,Brentwood,restaurant
Chin Chin Brentwood,4.5,678.0,2.0,chinese_restaurant,OPERATIONAL,34.052957,-118.4668698,Brentwood,restaurant
Matu Kai,4.3,91.0,,restaurant,OPERATIONAL,34.0536143,-118.46846789999998,Brentwood,restaurant
Toscana Brentwood,4.3,313.0,3.0,italian_restaurant,OPERATIONAL,34.0541909,-118.4631879,Brentwood,restaurant
Chipotle Mexican Grill,3.6,433.0,1.0,fast_food_restaurant,OPERATIONAL,34.053506299999995,-118.46487590000001,Brentwood,restaurant
ExtraMile,2.0,4.0,,convenience_store,OPERATIONAL,34.0651426,-118.4695847,Brentwood,cafe
La La Land,4.2,78.0,,cafe,OPERATIONAL,34.0535014,-118.4651804,Brentwood,cafe
Esteban’s Espresso Bar,4.8,16.0,,coffee_shop,OPERATIONAL,34.0527803,-118.46726509999998,Brentwood,cafe
WFM Coffee & Juice Bar,3.7,3.0,2.0,coffee_shop,OPERATIONAL,34.0536284,-118.46735009999999,Brentwood,cafe
Blueys Santa Monica,4.5,949.0,2.0,cafe,OPERATIONAL,34.0315085,-118.46282139999998,Brentwood,restaurant
McDonald's,3.5,2010.0,1.0,fast_food_restaurant,OPERATIONAL,34.034003,-118.47296700000001,Brentwood,restaurant
Busby's West,4.2,917.0,2.0,bar_and_grill,OPERATIONAL,34.037111599999996,-118.46910199999999,Brentwood,restaurant
Darya Restaurant,4.2,1119.0,2.0,persian_restaurant,OPERATIONAL,34.0401224,-118.46385850000001,Brentwood,restaurant
Calif Chicken Cafe,4.4,692.0,1.0,chicken_restaurant,OPERATIONAL,34.034289799999996,-118.4799234,Brentwood,restaurant
Chaumont Bakery & Café,4.5,145.0,2.0,bakery,OPERATIONAL,34.033287699999995,-118.467554,Brentwood,cafe
Cafe Belen,4.7,216.0,2.0,cafe,OPERATIONAL,34.041944,-118.461147,Brentwood,cafe
Starbucks Coffee Company,3.9,422.0,2.0,coffee_shop,OPERATIONAL,34.03272,-118.47527000000001,Brentwood,cafe
Cafe Ruisseau,4.5,186.0,2.0,coffee_shop,OPERATIONAL,34.0325646,-118.46845820000001,Brentwood,cafe
Tiato Kitchen + Venue,4.2,79.0,2.0,asian_fusion_restaurant,OPERATIONAL,34.031425299999995,-118.46964480000001,Brentwood,cafe
LOKL HAUS,4.8,215.0,2.0,coffee_shop,OPERATIONAL,34.0339174,-118.47386130000001,Brentwood,cafe
Board House Coffee,4.3,313.0,1.0,coffee_shop,OPERATIONAL,34.0418628,-118.4608127,Brentwood,cafe
Whole Foods Bakery,5.0,2.0,,bakery,OPERATIONAL,34.0331884,-118.4813489,Brentwood,bakery
Offhand Wine Bar,4.5,89.0,,wine_bar,OPERATIONAL,34.0364206,-118.4701297,Brentwood,bar
MONTE ALBAN RESTAURANT,4.3,811.0,2.0,mexican_restaurant,OPERATIONAL,34.0419729,-118.46128700000001,Brentwood,bar
Casa Escobar,4.1,215.0,2.0,mexican_restaurant,CLOSED_TEMPORARILY,34.035399999999996,-118.47791699999999,Brentwood,bar
Birria Food Truck,4.0,4.0,,bar,OPERATIONAL,34.0344366,-118.4727258,Brentwood,bar
Sobuneh,4.0,164.0,2.0,restaurant,OPERATIONAL,34.0458326,-118.451579,Brentwood,restaurant
Cafe 50's Diner - West LA,4.4,2029.0,1.0,diner,OPERATIONAL,34.0445533,-118.45485900000001,Brentwood,restaurant
GoodPeople,4.2,449.0,2.0,cafe,OPERATIONAL,34.0446909,-118.45441,Brentwood,cafe
Starbucks Coffee Company,3.9,110.0,2.0,coffee_shop,OPERATIONAL,34.0460377,-118.4512201,Brentwood,cafe
Churros Calientes,4.5,657.0,1.0,dessert_shop,OPERATIONAL,34.04542370000001,-118.45268879999999,Brentwood,cafe
Naan Hut,4.3,629.0,1.0,persian_restaurant,OPERATIONAL,34.045144,-118.453482,Brentwood,bakery
Westside Donuts & Croissants,4.5,160.0,1.0,donut_shop,OPERATIONAL,34.0468043,-118.44814110000002,Brentwood,bakery
Emile’s Cafe and Pastry,4.3,179.0,2.0,bakery,OPERATIONAL,34.0451093,-118.4534187,Brentwood,bakery
Star Bakery,4.1,126.0,2.0,bakery,OPERATIONAL,34.0440192,-118.454256,Brentwood,bakery
Parakeet Cafe - Brentwood,4.7,55.0,2.0,restaurant,OPERATIONAL,34.0481295,-118.4910944,Brentwood,restaurant
Holy Cow BBQ - Santa Monica,4.5,418.0,2.0,barbecue_restaurant,OPERATIONAL,34.0469413,-118.4904906,Brentwood,restaurant
Amici Brentwood,4.2,165.0,2.0,italian_restaurant,OPERATIONAL,34.0481578,-118.4918915,Brentwood,restaurant
Frida Tacos - Brentwood,3.9,103.0,2.0,mexican_restaurant,OPERATIONAL,34.047678999999995,-118.4906541,Brentwood,restaurant
Kiitsu,4.5,45.0,2.0,japanese_restaurant,OPERATIONAL,34.048269499999996,-118.49120169999999,Brentwood,restaurant
Mr.Charlie's,4.2,39.0,,vegetarian_restaurant,OPERATIONAL,34.0469783,-118.4905345,Brentwood,restaurant
Reddi Chick Rotisserie BBQ,4.0,92.0,1.0,barbecue_restaurant,OPERATIONAL,34.0476198,-118.4904115,Brentwood,restaurant
Barneys gourmet Hamburger,4.0,62.0,2.0,hamburger_restaurant,OPERATIONAL,34.0476136,-118.49064109999999,Brentwood,restaurant
George Lopez Tacos,3.0,2.0,,taco_restaurant,OPERATIONAL,34.0484248,-118.49036960000001,Brentwood,restaurant
NBC Seafood Restaurant,4.3,2485.0,2.0,chinese_restaurant,OPERATIONAL,34.0585526,-118.13302630000001,Monterey Park,restaurant
Chubby Cattle BBQ | Monterey Park,4.9,5245.0,2.0,yakiniku_restaurant,OPERATIONAL,34.0626506,-118.12975349999998,Monterey Park,restaurant
Mama Lu's Dumpling House,4.3,2854.0,1.0,dumpling_restaurant,OPERATIONAL,34.0626477,-118.12154230000002,Monterey Park,restaurant
FORTUNE NO 1,3.8,672.0,1.0,chinese_restaurant,OPERATIONAL,34.0621979,-118.12184429999999,Monterey Park,restaurant
Alice's Kitchen,4.1,745.0,1.0,chinese_restaurant,OPERATIONAL,34.062304399999995,-118.11406509999999,Monterey Park,restaurant
Little Skewer,4.5,640.0,2.0,kebab_shop,OPERATIONAL,34.0628439,-118.12826779999997,Monterey Park,restaurant
Atlantic Seafood and Dim Sum,3.9,316.0,2.0,cantonese_restaurant,OPERATIONAL,34.0694168,-118.13365719999999,Monterey Park,restaurant
Hong Kong Cafe 香港茶餐廳,4.2,292.0,2.0,chinese_restaurant,OPERATIONAL,34.069382499999996,-118.1340542,Monterey Park,restaurant
P P Pop Taiwanese Noodle Restaurant,4.6,568.0,1.0,taiwanese_restaurant,OPERATIONAL,34.0632004,-118.12344420000001,Monterey Park,restaurant
Banh Mi Hoa Phat,4.7,180.0,1.0,vietnamese_restaurant,OPERATIONAL,34.065094,-118.123286,Monterey Park,restaurant
J J Hong Kong Cafe,4.1,1140.0,1.0,cantonese_restaurant,OPERATIONAL,34.0626428,-118.12883350000001,Monterey Park,restaurant
Kim Tar Seafood Restaurant,4.1,589.0,2.0,seafood_restaurant,OPERATIONAL,34.0622177,-118.1095693,Monterey Park,restaurant
Yunnan Restaurant 云南过桥园,3.7,917.0,2.0,chinese_restaurant,OPERATIONAL,34.0652125,-118.1230574,Monterey Park,restaurant
Asayoru Maid Cafe,4.4,153.0,,restaurant,OPERATIONAL,34.067439,-118.13412319999999,Monterey Park,restaurant
HongKong Cafe 香港茶餐廳,4.2,477.0,1.0,chinese_restaurant,OPERATIONAL,34.0622889,-118.12414439999999,Monterey Park,restaurant
"Capital Seafood, Monterey Park",4.3,449.0,2.0,chinese_restaurant,OPERATIONAL,34.0635949,-118.13312749999999,Monterey Park,restaurant
Mama Lu's Dumpling House,4.2,1627.0,1.0,chinese_restaurant,OPERATIONAL,34.062664399999996,-118.12930089999999,Monterey Park,restaurant
Gram Cafe & Pancakes Los Angeles,4.3,294.0,2.0,cafe,OPERATIONAL,34.0679365,-118.13409410000001,Monterey Park,restaurant
Boiling Point,3.9,564.0,2.0,hot_pot_restaurant,OPERATIONAL,34.0626935,-118.12413690000001,Monterey Park,restaurant
Monterey Palace Restaurant,3.9,1040.0,2.0,chinese_restaurant,OPERATIONAL,34.062976,-118.10905799999999,Monterey Park,restaurant
7-Eleven,2.5,80.0,1.0,convenience_store,OPERATIONAL,34.0629087,-118.1173198,Monterey Park,cafe
Yihui Coffee,4.7,68.0,,coffee_shop,OPERATIONAL,34.0623128,-118.13007650000002,Monterey Park,cafe
Must Have Coffee,4.2,64.0,,coffee_shop,OPERATIONAL,34.0637545,-118.13448799999999,Monterey Park,cafe
7-Eleven,2.9,47.0,1.0,convenience_store,OPERATIONAL,34.0622093,-118.10782959999999,Monterey Park,cafe
Beard Papa's - Monterey Park,4.6,98.0,1.0,dessert_shop,OPERATIONAL,34.064147399999996,-118.1346332,Monterey Park,cafe
One Zo Monterey Park,4.1,277.0,1.0,tea_house,OPERATIONAL,34.0680656,-118.1338416,Monterey Park,cafe
Smoking Tiger Coffee Lab,4.1,24.0,,cafe,OPERATIONAL,34.065158200000006,-118.13470219999999,Monterey Park,cafe
Ralphs,4.3,1200.0,2.0,grocery_store,OPERATIONAL,34.065264299999996,-118.13351870000001,Monterey Park,bakery
Marie Callender's,4.3,2024.0,2.0,american_restaurant,OPERATIONAL,34.061216699999996,-118.1336556,Monterey Park,bakery
"JIM'S BAKERY [Monterey Park, CA]",4.4,366.0,1.0,bakery,OPERATIONAL,34.0580541,-118.13375719999999,Monterey Park,bakery
Sunmerry Bakery,4.2,291.0,1.0,bakery,OPERATIONAL,34.0686929,-118.1336587,Monterey Park,bakery
"Kee Wah Bakery, Monterey Park 奇華餅家",4.2,164.0,1.0,bakery,OPERATIONAL,34.0632702,-118.13303259999999,Monterey Park,bakery
Pronto Donuts,4.5,347.0,1.0,donut_shop,OPERATIONAL,34.0626258,-118.1304465,Monterey Park,bakery
Diamond Bakery,4.1,244.0,1.0,bakery,OPERATIONAL,34.0621447,-118.1331,Monterey Park,bakery
Momo Bakery,4.3,61.0,,bakery,OPERATIONAL,34.0627681,-118.1220059,Monterey Park,bakery
Kwan Lac Bakery,4.1,56.0,1.0,bakery,OPERATIONAL,34.0626734,-118.1177116,Monterey Park,bakery
Williams Doughnuts,4.4,81.0,1.0,donut_shop,OPERATIONAL,34.0594075,-118.12317139999999,Monterey Park,bakery
King's Bakery,2.9,8.0,,bakery,OPERATIONAL,34.0633151,-118.1235146,Monterey Park,bakery
Tastio Bakery Deli,5.0,1.0,,bakery,OPERATIONAL,34.06533040000001,-118.12238079999999,Monterey Park,bakery
李记羊汤小馆,5.0,5.0,,restaurant,OPERATIONAL,34.0616035,-118.133787,Monterey Park,bakery
Five55 Sports Bar,4.1,69.0,,bar,OPERATIONAL,34.069186699999996,-118.13464079999999,Monterey Park,bar
Club 21,4.2,31.0,,bar,OPERATIONAL,34.0627157,-118.1125271,Monterey Park,bar
Ipoh Kopitiam,4.4,859.0,2.0,malaysian_restaurant,OPERATIONAL,34.077972599999995,-118.1232398,Monterey Park,restaurant
Raising Cane's Chicken Fingers,4.4,770.0,1.0,fast_food_restaurant,OPERATIONAL,34.0788477,-118.1104835,Monterey Park,restaurant
Sichuan Spicy Bay,3.8,194.0,2.0,chinese_restaurant,OPERATIONAL,34.0800683,-118.1104619,Monterey Park,restaurant
Henry's Cuisine,4.3,944.0,2.0,chinese_restaurant,OPERATIONAL,34.0789907,-118.11958969999999,Monterey Park,restaurant
Savoy Kitchen,4.5,1471.0,1.0,chinese_restaurant,OPERATIONAL,34.078461000000004,-118.12097169999998,Monterey Park,restaurant
Kang Kang Food Court,3.9,958.0,1.0,dumpling_restaurant,OPERATIONAL,34.0787893,-118.1224855,Monterey Park,restaurant
The Hat (The Original),4.6,2434.0,1.0,sandwich_shop,OPERATIONAL,34.0787555,-118.1232019,Monterey Park,restaurant
Starbucks Coffee Company,4.1,1211.0,2.0,coffee_shop,OPERATIONAL,34.077105599999996,-118.13399199999999,Monterey Park,restaurant
Chengdu Taste,4.3,839.0,2.0,chinese_restaurant,OPERATIONAL,34.077826099999996,-118.132463,Monterey Park,restaurant
Noodle World,4.2,2345.0,1.0,noodle_shop,OPERATIONAL,34.0778834,-118.13090700000001,Monterey Park,restaurant
Top Island Seafood Restaurant,4.0,1168.0,2.0,seafood_restaurant,OPERATIONAL,34.07796,-118.11533109999999,Monterey Park,restaurant
Bánh Mì Mỹ Tho,4.6,768.0,1.0,sandwich_shop,OPERATIONAL,34.0779873,-118.12576909999999,Monterey Park,cafe
Baccali Cafe & Rotisserie,4.1,1258.0,2.0,chinese_restaurant,OPERATIONAL,34.078679199999996,-118.1253447,Monterey Park,cafe
Garden Cafe,3.9,913.0,1.0,chinese_restaurant,OPERATIONAL,34.078297299999996,-118.1246645,Monterey Park,cafe
Starbucks Coffee Company,4.1,468.0,2.0,coffee_shop,OPERATIONAL,34.07882,-118.114617,Monterey Park,cafe
U2 Cafe & BBQ 港式西餐/庸記燒臘,4.0,676.0,1.0,chinese_restaurant,OPERATIONAL,34.0790147,-118.1110191,Monterey Park,cafe
7-Eleven,3.2,50.0,1.0,convenience_store,OPERATIONAL,34.080474300000006,-118.1226122,Monterey Park,cafe
Lollicup Fresh | Alhambra,4.5,201.0,1.0,cafe,OPERATIONAL,34.0782722,-118.12486559999999,Monterey Park,cafe
DA VIEN COFFEE,4.6,19.0,,coffee_shop,OPERATIONAL,34.0779929,-118.12593740000001,Monterey Park,cafe
Monolith Coffee,4.8,28.0,,coffee_shop,OPERATIONAL,34.0788192,-118.12212019999998,Monterey Park,cafe
Little Swan Bakery Café,4.1,290.0,,bakery,OPERATIONAL,34.0782995,-118.1127707,Monterey Park,bakery
Ba Le Sandwich Shop,4.4,223.0,1.0,sandwich_shop,OPERATIONAL,34.0772018,-118.13371280000001,Monterey Park,bakery
Freesia Cake,4.7,39.0,2.0,bakery,OPERATIONAL,34.0779238,-118.1303694,Monterey Park,bakery
Baskin-Robbins,3.9,74.0,1.0,ice_cream_shop,OPERATIONAL,34.078138599999996,-118.1142816,Monterey Park,bakery
Simply Splendid Bakery,4.3,39.0,1.0,bakery,OPERATIONAL,34.079748699999996,-118.11054910000001,Monterey Park,bakery
Mr Good's Donuts,4.4,77.0,1.0,donut_shop,OPERATIONAL,34.0788989,-118.1212386,Monterey Park,bakery
Duck House Restaurant 鹿鼎記,4.5,1052.0,2.0,chinese_restaurant,OPERATIONAL,34.056169,-118.135352,Monterey Park,restaurant
Kaiba Japanese Restaurant,4.6,1128.0,2.0,japanese_restaurant,OPERATIONAL,34.052187599999996,-118.13694170000001,Monterey Park,restaurant
YinTang/Oden Spicy Hot Pot- Monterey Park 隱燙黑輪麻辣燙,4.3,295.0,2.0,hot_pot_restaurant,OPERATIONAL,34.0623485,-118.12182560000001,Monterey Park,restaurant
ABC Cafe,3.8,728.0,1.0,restaurant,OPERATIONAL,34.0633297,-118.1226948,Monterey Park,restaurant
Northern Cafe,3.6,579.0,1.0,chinese_noodle_restaurant,OPERATIONAL,34.063536,-118.1225839,Monterey Park,restaurant
Ningjie Jinzhou BBQ,4.0,148.0,2.0,chinese_restaurant,OPERATIONAL,34.0627464,-118.1268213,Monterey Park,restaurant
Garage Kitchen 車庫美食廚坊,2.8,601.0,1.0,chinese_restaurant,OPERATIONAL,34.0634145,-118.1217411,Monterey Park,restaurant
Kim Kee Noodle Cafe,4.3,445.0,1.0,chinese_noodle_restaurant,OPERATIONAL,34.062651599999995,-118.12843289999999,Monterey Park,restaurant
T- KEBOB,4.3,190.0,2.0,barbecue_restaurant,OPERATIONAL,34.0622036,-118.12161730000001,Monterey Park,restaurant
R&B Tea Monterey Park,4.5,138.0,1.0,tea_house,OPERATIONAL,34.0529819,-118.13627079999999,Monterey Park,cafe
McDonald's,3.8,1890.0,1.0,fast_food_restaurant,OPERATIONAL,34.062984,-118.10549700000001,Monterey Park,restaurant
Longo Seafood Restaurant,4.0,1032.0,2.0,seafood_restaurant,OPERATIONAL,34.0623826,-118.1046597,Monterey Park,restaurant
XINJIANG BBQ,3.9,429.0,2.0,barbecue_restaurant,OPERATIONAL,34.0653204,-118.1219882,Monterey Park,restaurant
HiroNori Craft Ramen,4.5,244.0,2.0,ramen_restaurant,OPERATIONAL,34.063063,-118.1143028,Monterey Park,restaurant
China Islamic Restaurant 清真马家馆,4.2,513.0,2.0,halal_restaurant,OPERATIONAL,34.0628806,-118.10152130000002,Monterey Park,restaurant
Banh Mi My Tho #3,4.8,118.0,1.0,vietnamese_restaurant,OPERATIONAL,34.062408399999995,-118.10689570000001,Monterey Park,restaurant
Domies Bakery,4.0,202.0,,bakery,OPERATIONAL,34.0634052,-118.10345740000001,Monterey Park,bakery
Mr. Steve's Donuts,4.3,64.0,1.0,donut_shop,OPERATIONAL,34.0624385,-118.09548869999999,Monterey Park,bakery
Kun Tak Bakery,3.1,11.0,,bakery,OPERATIONAL,34.0627829,-118.10115619999999,Monterey Park,bakery
Daikokuya Monterey Park,4.4,1123.0,2.0,ramen_restaurant,OPERATIONAL,34.0629716,-118.13488710000001,Monterey Park,restaurant
7-Eleven,3.2,69.0,1.0,convenience_store,OPERATIONAL,34.068037,-118.1491126,Monterey Park,cafe
King Donuts,4.6,65.0,1.0,donut_shop,OPERATIONAL,34.0682766,-118.14935550000001,Monterey Park,bakery
Shoreline Village,4.6,12316.0,,tourist_attraction,OPERATIONAL,33.7606184,-118.19031120000001,Long Beach,restaurant
Yard House,4.4,6489.0,2.0,american_restaurant,OPERATIONAL,33.761486,-118.19026799999999,Long Beach,restaurant
Parkers' Lighthouse,4.5,4069.0,3.0,seafood_restaurant,OPERATIONAL,33.7598611,-118.19179669999998,Long Beach,restaurant
AMMATOLI,4.5,1907.0,2.0,mediterranean_restaurant,OPERATIONAL,33.7706935,-118.18969999999999,Long Beach,restaurant
Cinemark at The Pike Outlets and XD,4.5,3318.0,,movie_theater,OPERATIONAL,33.764424,-118.1933371,Long Beach,restaurant
The Breakfast Bar,4.4,2900.0,2.0,breakfast_restaurant,OPERATIONAL,33.7674714,-118.1848355,Long Beach,restaurant
Hooters,4.1,3505.0,2.0,american_restaurant,OPERATIONAL,33.7630951,-118.19463089999999,Long Beach,restaurant
555 East American Steakhouse,4.7,2188.0,3.0,steak_house,OPERATIONAL,33.7670281,-118.18592810000001,Long Beach,restaurant
Hotel Maya,4.1,311.0,,hotel,OPERATIONAL,33.757179799999996,-118.19814079999998,Long Beach,restaurant
The Ordinarie Tavern,4.5,907.0,2.0,bar_and_grill,OPERATIONAL,33.769587099999995,-118.19092570000001,Long Beach,restaurant
Tequila Jack's Restaurant & Cantina,4.4,4980.0,2.0,mexican_restaurant,OPERATIONAL,33.7610782,-118.1901401,Long Beach,restaurant
McDonald's,3.8,2900.0,1.0,fast_food_restaurant,OPERATIONAL,33.774955,-118.1890459,Long Beach,restaurant
Roscoe's House of Chicken 'n Waffles,4.3,4709.0,2.0,soul_food_restaurant,OPERATIONAL,33.76910110000001,-118.1830121,Long Beach,restaurant
Gaucho Beach,4.0,622.0,2.0,restaurant,OPERATIONAL,33.764323,-118.1829958,Long Beach,restaurant
The 4th Horseman,4.6,1205.0,2.0,restaurant,OPERATIONAL,33.7718736,-118.1929624,Long Beach,restaurant
Sura Korean BBQ & Tofu House Restaurant - Long Beach,4.5,1463.0,2.0,korean_restaurant,OPERATIONAL,33.7745324,-118.1852319,Long Beach,restaurant
Bubba Gump Shrimp Co.,4.2,5215.0,2.0,seafood_restaurant,OPERATIONAL,33.7634021,-118.19574569999997,Long Beach,restaurant
Thai District,4.6,1232.0,2.0,thai_restaurant,OPERATIONAL,33.769066699999996,-118.1866564,Long Beach,restaurant
Berth 55-Fish Market & Seafood Deli,4.5,2402.0,2.0,seafood_restaurant,OPERATIONAL,33.7725058,-118.2080783,Long Beach,restaurant
Kin long beach kitchen,4.6,487.0,2.0,thai_restaurant,OPERATIONAL,33.7690817,-118.18269210000001,Long Beach,restaurant
7-Eleven,2.9,87.0,1.0,convenience_store,OPERATIONAL,33.769122599999996,-118.1921763,Long Beach,cafe
McDonald's,3.6,2152.0,1.0,fast_food_restaurant,OPERATIONAL,33.771504,-118.179672,Long Beach,cafe
Starbucks Coffee Company,4.2,1326.0,2.0,coffee_shop,OPERATIONAL,33.76542,-118.19316,Long Beach,cafe
Zuzu's Petals,4.7,413.0,2.0,brunch_restaurant,OPERATIONAL,33.7706568,-118.18222800000001,Long Beach,cafe
Altar Society Brewing and Coffee Co.,4.5,151.0,2.0,brewpub,OPERATIONAL,33.7698959,-118.1920306,Long Beach,cafe
Recreational Coffee,4.6,691.0,2.0,coffee_shop,OPERATIONAL,33.770072,-118.18963500000001,Long Beach,cafe
Rose Park Roasters,4.6,233.0,1.0,coffee_shop,OPERATIONAL,33.7667553,-118.18665659999999,Long Beach,cafe
Anna's Joint,4.7,243.0,2.0,bar,OPERATIONAL,33.7727966,-118.19252739999999,Long Beach,cafe
Starbucks Coffee Company,4.1,924.0,2.0,coffee_shop,OPERATIONAL,33.77286,-118.18912999999999,Long Beach,cafe
Starbucks Coffee Company,4.3,674.0,2.0,coffee_shop,OPERATIONAL,33.769549999999995,-118.19771,Long Beach,cafe
